Id,Label,node_type,als_seed,ensembl_id,uniprot_id,protein_description,clinvar_row_count
A0A516MKZ8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A516MKZ8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A516MLP1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A516MLP1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5B8FKP3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5B8FKP3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5B8HWB5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5B8HWB5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5B8HXR1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5B8HXR1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5B8IDP5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5B8IDP5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5B8IF31_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5B8IF31_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5B8IG19_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5B8IG19_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5B8IPJ5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5B8IPJ5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5B8IQA9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5B8IQA9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5B9QZX4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5B9QZX4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5C2H7C3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5C2H7C3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5J6DB06_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5J6DB06_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5J6T275_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5J6T275_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5J6VHC8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A5J6VHC8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A5J6VHZ4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5J6VHZ4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5J6VIE4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5J6VIE4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5J6VIP7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5J6VIP7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5J6VIS1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A5J6VIS1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A5J6VJ12_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A5J6VJ12_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A5J6VJV9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5J6VJV9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5J6VKL6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5J6VKL6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5J6VKQ8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5J6VKQ8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5J6VLI9_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5J6VLI9_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5J6VLY6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5J6VLY6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5J6VMF1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5J6VMF1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0U7L0_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A5K0U7L0_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A5K0U7M0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0U7M0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0U7S7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5K0U7S7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5K0U878_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U878_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U8B2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0U8B2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0U8E9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0U8E9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0U8S8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0U8S8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0U943_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U943_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U951_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U951_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U959_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U959_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U9B4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U9B4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U9F2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U9F2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U9G3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U9G3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U9J7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U9J7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0U9R2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0U9R2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0UA39_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0UA39_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0UA56_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0UA56_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0UAC5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A5K0UAC5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A5K0UAJ0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0UAJ0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0UAK9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0UAK9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0UB20_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5K0UB20_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5K0UB58_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0UB58_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0UBA4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0UBA4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5K0UBT3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5K0UBT3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5P8D2W6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5P8D2W6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A5P9JTS0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A5P9JTS0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A5P9K4X2_6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5P9K4X2_6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5Q0TW33_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A5Q0TW33_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A5Q2W5Y7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A5Q2W5Y7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A5S9HY08_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A5S9HY08_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A649V6N0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A649V6N0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A650BL21_4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A650BL21_4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A650DC23_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A650DC23_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A650F3R9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A650F3R9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6B7ERJ9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6B7ERJ9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6B7EYI7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A6B7EYI7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A6B9SU44_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6B9SU44_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6B9SWT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6B9SWT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6G5XY75_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6G5XY75_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6G6ABG2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6G6ABG2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6G6XP60_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6G6XP60_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6G6XPH1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6G6XPH1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6G6XPW5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A6G6XPW5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A6G6XQ53_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6G6XQ53_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6G8R576_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6G8R576_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6G9HDD2_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6G9HDD2_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6H1QUX7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6H1QUX7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5KKA8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5KKA8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5KKT8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5KKT8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5KNY1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5KNY1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5KPF3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5KPF3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5KT19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5KT19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5KVP4_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5KVP4_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5KVP6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5KVP6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5KW76_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5KW76_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5L4L9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5L4L9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5L5N7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,A0A6J5L5N7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,foldseek_target,0,,,,
A0A6J5L7C6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5L7C6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5L7E0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5L7E0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5LAD4_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5LAD4_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5LAM4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LAM4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LDK6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5LDK6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5LFT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LFT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LGQ4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LGQ4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LJ96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LJ96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LJA4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5LJA4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5LM55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LM55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LR40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5LR40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5LZ50_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5LZ50_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5M0P4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5M0P4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5M2C6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5M2C6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5M7H7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5M7H7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5MHL5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5MHL5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5MSJ1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5MSJ1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5N0L7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5N0L7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5NHQ6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5NHQ6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5NMN5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5NMN5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5NS46_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5NS46_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5NVJ7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5NVJ7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5NW12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5NW12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5NYB6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5NYB6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5P168_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5P168_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5P768_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5P768_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5P9S1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5P9S1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5PF22_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5PF22_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5PIE6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5PIE6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5PJ18_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5PJ18_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J5PM32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J5PM32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J5Q1E3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5Q1E3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5Q1M1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6J5Q1M1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6J5RW92_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J5RW92_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J5RXQ2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6J5RXQ2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6J5SZJ1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6J5SZJ1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6J5TBC0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J5TBC0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J7WBT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J7WBT0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J7WFY0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J7WFY0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J7WKW3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J7WKW3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J7WM86_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J7WM86_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J7WUE4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J7WUE4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6J7WW93_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J7WW93_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J7WZR9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6J7WZR9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6J7X647_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6J7X647_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6J7X947_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6J7X947_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6M4EG76_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6M4EG76_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6M6DLR9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6M6DLR9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6N0C7H6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6N0C7H6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6N1NDR5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,A0A6N1NDR5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,foldseek_target,0,,,,
A0A6N1NG56_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6N1NG56_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6N1NH02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6N1NH02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6N1NH26_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6N1NH26_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6N1NIN8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6N1NIN8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A6N1NNI1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A6N1NNI1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A6N1NQN9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A6N1NQN9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A6N1NWF8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,A0A6N1NWF8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,foldseek_target,0,,,,
A0A7D3QTS4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A7D3QTS4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A7D3QUY6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,A0A7D3QUY6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,foldseek_target,0,,,,
A0A7D3QW33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A7D3QW33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
A0A7D3R0G8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,A0A7D3R0G8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,foldseek_target,0,,,,
